address,agencyId,agencyName,apartmentSaleType,cityId,createdAt,description,details,districtId,floor,floorArea,floorAreaCalculated,floorInt,galleryImagesCount,id,itemType,itemUrl,metroId,price,pricePerArea,pricePerAreaValue,priceValue,propertyType,publishDate,regionId,resultType,rooms,roomsOrdinal,sourceFinishTime,sourceId,sourceStartTime,sourceUpdateTime,station_distance,station_id,station_lineColors,station_name,title,updatedAt
"Новосибирск, Калининский район, микрорайон Пашино, Новоуральская улица, 31",71213927,Полина,Resale,3285,2020-11-25T12:54:36.081045Z,"Уютная, светлая, тёплая квартира. Очень удобная перепланировка, большая кухня-гостинная, спальня, детская и гардеробная. Ремонт 2019года. Делали для себя. Поменяли всё. Проводка, сантехника, снеты выровнены, пол залит по маякам, натяжной потолок. Балкон застеклен и обшить в 2020г. Вложений не требует, заходи и живи. Соседи отличные. Парковка для вашего авто под окном. Агентство просьба не беспокоить, покажу при наличии реального покупателя.",45 м²,,5/5,45 м²,45.0,5,11,3031874961,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-3031874961,,2 780 000 ₽,61 778 ₽ за м²,61778,2780000,Apartment,2020-11-25T12:54:36.081045Z,78,Listing,2,2.0,2020-12-25T15:45:35.57096+03:00,2021077452,2020-11-25T15:45:13.619648+03:00,2020-12-07T10:48:07.386854+03:00,,,,,"2-комн. квартира, 45 м², 5/5 эт.",2020-12-07T07:57:44.250413Z
"Новосибирск, улица Романова, 60",23367994,Компания «ЭТАЖИ»,Resale,3285,2020-11-24T13:39:15.975407Z,"Великолепный ремонт - кухня выполнена из натурального шпона, обои Германия, сантехника Groche, высота потолков- 3 метраОптимальное жилье для каждого независимо от возраста, профессии и привычек. Из окон открывается великолепный вид. Возле дома всегда есть свободные парковочные места, вы можете смело приглашать гостей! Соседи – преимущественно люди средних лет . Номер в базе: 4995789. Район: Центральный.",30 м²,649.0,18/25,30 м²,30.0,18,13,3029481546,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-3029481546,263.0,3 999 000 ₽,133 300 ₽ за м²,133300,3999000,Apartment,2020-11-24T13:39:15.975407Z,78,Listing,1,1.0,2020-12-24T16:30:14.108392+03:00,2040250692,2020-11-24T16:26:10.497553+03:00,2020-11-24T16:30:14.108392+03:00,0.81,263.0,#FF0000,Площадь Ленина,"1-комн. квартира, 30 м², 18/25 эт.",2020-11-24T13:39:46.51377Z
"Новосибирская область, Бердск, улица Островского, 1Б",92480402,Бердское Жилищное Агентство,Resale,3279,2019-08-13T07:30:52.128395Z,"Уютная квартира в хорошем состоянии. Дом удачно расположен в глубине двора, что защищает его от шума дороги. Все, что необходимо для комфортного проживания, в пешей доступности от дома: школы, д/с, поликлиники, магазины (рядом находится ТЦ Астор), остановка транспорта. До остановки маршруток в Новосибирск 7 минут ходьбы. Рядом есть небольшой лесной массив, до реки 20 минут пешком.",28 м²,,1/5,28 м²,28.0,1,6,1708019765,Sale,/1-komnatnaya-kvartira-na-prodazhu-berdsk-1708019765,,1 450 000 ₽,51 786 ₽ за м²,51786,1450000,Apartment,2019-08-13T07:30:52.128395Z,78,Listing,1,1.0,2020-12-25T08:02:15.107385+03:00,1776159802,2019-08-13T10:19:53.514721+03:00,2020-11-25T08:02:15.107385+03:00,,,,,"1-комн. квартира, 28 м², 1/5 эт.",2020-11-25T05:11:19.143046Z
"Новосибирск, Красный проспект, 309",170275846,Александра,Resale,3285,2020-09-30T02:54:34.750479Z," дом СДАН.<br>Блок секция 7 Площадь квартиры: 69,2+ лоджия, жилая 51,6 (комнаты 13,5;14,4), кухня 27,3, коридор 8,9, сан. узел раздельный (туалет 1,9, ванна 3)<br>Собственник Юр. лицо!",69.2 м²,648.0,9/13,69.2 м²,69.2,9,1,2897755472,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2897755472,,5 000 000 ₽,72 254 ₽ за м²,72254,5000000,Apartment,2020-09-30T02:54:34.750479Z,78,Listing,3,3.0,2020-12-31T09:00:17.968382+03:00,1988300102,2020-09-30T05:44:42.868202+03:00,2020-12-01T09:00:17.968382+03:00,,,,,"3-комн. квартира, 69.2 м², 9/13 эт.",2020-12-01T06:09:21.475458Z
"Новосибирск, Лазурная улица, 14",163831226,Компания Елка МФЦ Недвижимость,Resale,3285,2020-11-23T08:44:05.533733Z,"Арт. 42740598 Продаётся 3 комнатная квартира улучшенной планировки, все комнаты изолированные с расположением на две стороны, в целом квартира светлая, теплая и  очень уютная, есть лоджия и раздельный санузел. Рядом две остановки общественного транспорта «ул. Лазурная» и «ж/м Волочаевский», маршруты которых позволяют уехать в любой район города. До метро «Золотая Нива» 10 мин на транспорте. Во дворе большая детская площадка, паркинг, уютный зеленый двор. В подъезде свежий ремонт. В доме ТСЖ, всегда чистая территория, много парковочных мест, также через дорогу охраняемая автостоянка. Квартира без обременений и занижений. Требуется ремонт. Развитая инфраструктура:  школы, сады, магазины. Приходите на просмотр. Рассмотрим покупателей с любым видом расчёта. Порадуйте себя и своих близких удачной покупкой!  <br>Компания ЕЛКА МФЦ недвижимость оказывает полный спектр услуг по продаже/покупке вашей любой недвижимости. Полное юридическое сопровождение сделки.",61.2 м²,650.0,10/10,61.2 м²,61.2,10,10,3026253937,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-3026253937,272.0,3 780 000 ₽,61 765 ₽ за м²,61765,3780000,Apartment,2020-11-23T08:44:05.533733Z,78,Listing,3,3.0,2020-12-23T11:35:04.444985+03:00,2040446103,2020-11-23T11:34:41.5242+03:00,2020-12-07T14:29:45.871756+03:00,2.402,272.0,#008000,Золотая Нива,"3-комн. квартира, 61.2 м², 10/10 эт.",2020-12-07T11:39:44.360303Z
"Новосибирск, улица Залесского, 8/1",186619795,Grand 21,Resale,3285,2020-12-02T03:46:45.786616Z,"Просторная 3-х комнатная квартира с кухней-гостиной для большой и дружной семьи!!! Новый кирпичный дом, окруженный СОСНОВЫМ БОРОМ! Двор со шлагбаумами, видеонаблюдение. Инфраструктура прекрасно развита, детский сад, бассейн, каток, все рядом. Хорошая транспортная развязка. До станции метро ""Заельцовская"" 15 минут пешком! Квартира под самоотделку!",90.8 м²,653.0,4/16,90.8 м²,90.8,4,6,3046390983,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-3046390983,260.0,6 240 000 ₽,68 722 ₽ за м²,68722,6240000,Apartment,2020-12-02T03:46:45.786616Z,78,Listing,3,3.0,2021-01-01T06:37:43.90285+03:00,2065123073,2020-12-02T06:37:19.825064+03:00,2020-12-04T07:56:48.949279+03:00,1.354,260.0,#FF0000,Заельцовская,"3-комн. квартира, 90.8 м², 4/16 эт.",2020-12-04T05:06:12.755164Z
"Новосибирск, улица Станиславского, 35",173701179,Макромир,Resale,3285,2020-09-23T17:27:40.567517Z,"Предлагается к продаже, светлая - уютная, 3-х комнатная квартира! В квартире выполнен свежий ремонт! Окна ПВХ, хорошие межкомнатные и входная двери! Натяжные потолки! Новый кухонный гарнитур и шкафы в прихожей! Дом кирпичный , построен по классической технологии кирпичной кладки! Дом расположен в районе с развитой инфраструктурой! В радиусе 400 метров от дома, три детских сада и три школы! Магазины, остановки общественного транспорта! Без обременения! Покажем по предварительной договоренности!",62.8 м²,655.0,4/9,62.8 м²,62.8,4,33,2884457405,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2884457405,267.0,4 700 000 ₽,74 841 ₽ за м²,74841,4700000,Apartment,2020-09-23T17:27:40.567517Z,78,Listing,3,3.0,2020-12-25T16:17:26.447784+03:00,2009271333,2020-09-23T20:18:13.675743+03:00,2020-11-25T16:17:26.447784+03:00,2.164,267.0,#FF0000,Площадь Маркса,"3-комн. квартира, 62.8 м², 4/9 эт.",2020-11-25T13:26:29.731897Z
"Новосибирск, Советский район, микрорайон Академгородок, улица Терешковой, 33",94101510,"Агентство недвижимости ""Дельта""",Resale,3285,2020-11-25T05:36:58.331021Z,"Новый кирпичный дом 2004 года постройки. Самое сердце Академгородка. Рядом лучшие гимназии, храм,вся инфрастуктура.<br>Квартира двухуровневая, в хорошем состоянии. Рядом находятся новые гаражи, вашей машине тоже будет место. ",99.1 м²,656.0,2/6,99.1 м²,99.1,2,6,3030607740,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-3030607740,,18 000 000 ₽,181 635 ₽ за м²,181635,18000000,Apartment,2020-11-25T05:36:58.331021Z,78,Listing,3,3.0,2020-12-25T08:27:53.88446+03:00,2020441170,2020-11-25T08:25:48.824226+03:00,2020-11-25T08:27:53.88446+03:00,,,,,"3-комн. квартира, 99.1 м², 2/6 эт.",2020-11-25T05:36:59.045349Z
"Новосибирск, Колхидская улица, 5",191533653,Частный риэлтор,Resale,3285,2020-10-24T13:22:39.601017Z,"Продам отличную 3-комнатную квартиру улучшенной планировки в кирпичном доме. <br>Дом 1989 года, несущие кирпичные стены толщиной 80 см. <br>Удобная изолированная планировка с просторной кухней. Изюминкой квартиры является большая открытая терраса 20 м2. Идеальный вариант для дружной семьи, любящей устраивать пикники на собственной террасе. Тихий просторный двор, где всегда есть место для вашего автомобиля. Квартира готова к проживанию. <br>Дом расположен в районе с развитой инфраструктурой: в пешей доступности находится школа и детские сады, магазины и автобусные остановки. Рядом расположен спортивный комплекс ""Заря"" и Троицкий сквер. <br>Возможна ипотека. Получим для вас кредитное решение на выгодных условиях.",62.6 м²,654.0,2/10,62.6 м²,62.6,2,10,2953939506,Sale,/3-komnatnaya-kvartira-na-prodazhu-novosibirsk-2953939506,267.0,3 500 000 ₽,55 911 ₽ за м²,55911,3500000,Apartment,2020-10-24T13:22:39.601017Z,78,Listing,3,3.0,2020-12-26T08:35:00.431313+03:00,2035192350,2020-10-24T15:53:02.89632+03:00,2020-11-26T08:35:00.431313+03:00,4.951,267.0,#FF0000,Площадь Маркса,"3-комн. квартира, 62.6 м², 2/10 эт.",2020-11-26T05:44:01.790656Z
"Новосибирская область, Татарск, улица Никишкиной, 9",88287347,сергей,Resale,3281,2020-10-28T07:03:02.751688Z,Продам.после ремонта. потолки и стены выровненые. На кухне натяжной потолок. Польская деревянная кухня.<br>Новые стекло пакеты везде. Магазин во дворе. Остановка общественного транспорта рядом. Детские площадки,57.8 м²,,2/5,57.8 м²,57.8,2,5,2963216520,Sale,/3-komnatnaya-kvartira-na-prodazhu-tatarsk-2963216520,,1 600 000 ₽,27 682 ₽ за м²,27682,1600000,Apartment,2020-10-28T07:03:02.751688Z,78,Listing,3,3.0,2020-12-27T09:55:22.060545+03:00,2033149915,2020-10-28T09:53:37.262094+03:00,2020-11-27T09:55:22.060545+03:00,,,,,"3-комн. квартира, 57.8 м², 2/5 эт.",2020-11-27T07:04:26.587249Z
"Новосибирск, улица Владимира Заровного, 22",84247383,Агентство недвижимости Ривьера,Resale,3285,2020-10-26T04:03:57.384145Z,"В продаже двухкомнатная квартира с панорамным видом на реку Обь . В квартире проведена разводка сантехники , электрики . На данный момент чистовая отделка . Цена будет меняться от выполнения ремонтных работ в объекте ! Звоните ,ключи в ан просмотр по договоренности",66 м²,650.0,10/25,66 м²,66.0,10,7,2957297680,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2957297680,265.0,7 000 000 ₽,106 061 ₽ за м²,106061,7000000,Apartment,2020-10-26T04:03:57.384145Z,78,Listing,2,2.0,2020-12-27T09:55:50.865207+03:00,2037821848,2020-10-26T06:51:15.348317+03:00,2020-11-27T11:04:22.340312+03:00,2.653,265.0,#FF0000,Речной вокзал,"2-комн. квартира, 66 м², 10/25 эт.",2020-11-27T08:17:15.38577Z
"Новосибирск, улица Героев Революции, 30/1",186619795,Grand 21,Resale,3285,2020-11-26T04:10:56.161741Z,"В продаже двухкомнатная квартира, в самом центре Первомайского района, квартира очень теплая, установлены качественные стеклопакеты, хорошая входная дверь, в коридоре имеется ниша, балкон оборудован доп секциями под разные нужды, квартира требует косметического ремонта, есть возможность сделать все на свой вкус! Отлично развитая инфраструктура, 3 школы, 5 детских садов, супермаркеты, детская и взрослая поликлиника, стадион, парк, ДКЖ это все в шаговой доступности!!! Прекрасная транспортная развязка, пешком до станции 7-10 минут и до ""Новогодней"" и до ""Первомайской"", в подъезде сделан ремонт, спокойный тихий двор, спокойные соседи!",44 м²,657.0,3/9,44 м²,44.0,3,18,3032954870,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-3032954870,,2 850 000 ₽,64 773 ₽ за м²,64773,2850000,Apartment,2020-11-26T04:10:56.161741Z,78,Listing,2,2.0,2020-12-26T08:52:19.925565+03:00,2065041867,2020-11-26T06:57:38.380273+03:00,2020-12-02T05:28:33.983432+03:00,,,,,"2-комн. квартира, 44 м², 3/9 эт.",2020-12-02T02:37:35.789385Z
"Новосибирск, Воинская улица, 75А, подъезд 2",182531994,Сергей Герасимов,Resale,3285,2020-10-28T07:20:48.979089Z,"К продаже предлагаем квартиру 2 комнатную, на 4 этаже 5-ти этажного дома. Сделаны качественный, современный ремонт.  Поменнено вся электрика,сантехника. В квартире останется мебель встроенная, возможна продажа с мебелью, шторами, люстра и и т. Д. Квартира находиться в районе с развитой инфраструктурой, магазины, школы, детские сады, а также остановки общественного транспорта в шаговой доступности. Предлогаю к продаже квартиру в тихом районе, по доступной цене. Есть парковка. Сигнализация, интернет, домофон, телевидение.",42.8 м²,650.0,4/5,42.8 м²,42.8,4,16,2963260309,Sale,/2-komnatnaya-kvartira-na-prodazhu-novosibirsk-2963260309,272.0,3 200 000 ₽,74 766 ₽ за м²,74766,3200000,Apartment,2020-10-28T07:20:48.979089Z,78,Listing,2,2.0,2020-12-27T10:12:38.750536+03:00,2040606361,2020-10-28T10:10:58.405303+03:00,2020-11-27T10:12:38.750536+03:00,2.146,272.0,#008000,Золотая Нива,"2-комн. квартира, 42.8 м², 4/5 эт.",2020-11-27T07:21:41.778225Z
"Новосибирская область, Бердск, Микрорайон, 5",75680324,Евгений,Resale,3279,2019-03-12T13:25:08.446397Z,"Лично продам 2-ух комнатную квартиру  Микрорайон 5 (дом образцового содержания). Во дворе ведётся видеонаблюдение, рядом расположены магазины, школа и детский сад, а также остановка общественного транспорта. В подарок идёт парковочное место под окнами (под цепью).<br>Чистая продажа, агентствам - просьба не беспокоить.",46 м²,,4/5,46 м²,46.0,4,13,1121625320,Sale,/2-komnatnaya-kvartira-na-prodazhu-berdsk-1121625320,,2 100 000 ₽,45 652 ₽ за м²,45652,2100000,Apartment,2019-03-12T13:25:08.446397Z,78,Listing,2,2.0,2020-12-25T16:54:31.150119+03:00,1635498746,2019-03-12T16:14:49.0038+03:00,2020-11-25T16:54:31.150119+03:00,,,,,"2-комн. квартира, 46 м², 4/5 эт.",2020-11-25T14:03:33.593579Z
"Новосибирск, Учительская улица, 9",168327121,АН СТАТУС,Resale,3285,2020-11-23T09:26:20.299131Z,"Предлагается к продаже уютная однокомнатная квартира в кирпичном доме!<br>Удачное расположение дома.<br>В 2-х минутах ходьбы автобусная и трамвайная остановка ""Библиотека ( ул. Учительская ) "", -это позволит вам добраться в любую точку города.<br>Рядом с домом Детский сад №206, Домашний детский сад ""Наше детство"".<br>Вблизи от дома расположена Средняя общеобразовательная школа №36, к которому относится данный дом.<br>Так же в шаговой доступности Тренажерный зал ""НовоСпорт""- это позволит вам использовать ваше время комфортно и полезно.<br>Не далеко от дома расположена Поликлиника №12.<br>В шаговой доступности сеть супермаркетов: Мария-РА, Пятёрочка, Магнит.<br>И многое другое для комфортного проживания в мегаполисе!<br>Инвестиционно привлекательное предложение, квартира отлично подойдёт как для проживания , так и для сдачи в аренду.<br>Общая площадь 33,6 кв.м. без учета лоджии ( + лоджия 5 кв.м.) .<br>Квартира в отличном состоянии. Выполнен хороший новый ремонт!<br>В квартире никто не жил , вы будете первыми жильцами.<br>Комфортный средний этаж.<br>Пластиковые окна, южная сторона.<br>Натяжные потолки во всей квартире. <br>Светлая и чистая. Изолированные комнаты!<br>Очень теплая квартира!<br>В ПОДАРОК НОВЫМ ВЛАДЕЛЬЦАМ ОСТЕТСЯ ВСЯ МЕБЕЛЬ И ТЕХНИКА.<br>У дома детские и спортивные площадки.<br>Парковочные места на территории дома в достаточном количестве!<br>С документами полный порядок ,подходит под все формы расчётов!<br>Приходите на просмотр!",38.4 м²,651.0,5/10,38.4 м²,38.4,5,36,3026372222,Sale,/1-komnatnaya-kvartira-na-prodazhu-novosibirsk-3026372222,272.0,3 500 000 ₽,91 146 ₽ за м²,91146,3500000,Apartment,2020-11-23T09:26:20.299131Z,78,Listing,1,1.0,2020-12-23T12:17:19.583298+03:00,2031230653,2020-11-23T12:11:14.721502+03:00,2020-11-23T12:17:19.583298+03:00,3.805,271.0,#008000,Берёзовая роща,"1-комн. квартира, 38.4 м², 5/10 эт.",2020-11-23T09:26:22.849731Z
